dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1731225600,2024-11-10 08:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,8.08,10000,5.54,7.65,7.38,8.46,1028,,,84,1.34,240,2.68,,,,,100,804,Clouds,overcast clouds,04d
1731229200,2024-11-10 09:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,8.71,10000,6.16,8.71,7.94,9.02,1028,,,84,0.89,245,1.34,,,,,100,804,Clouds,overcast clouds,04d
1731232800,2024-11-10 10:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,8.95,8000,6.74,8.41,8.4,9.56,1028,,,86,1.54,230,,,,,,100,500,Rain,light rain,10d
1731236400,2024-11-10 11:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,9.77,10000,7.37,9.77,8.94,10.36,1028,,,85,0.89,123,1.34,,,,,100,804,Clouds,overcast clouds,04d
1731240000,2024-11-10 12:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,10.44,10000,7.86,9.73,9.94,11.23,1028,,,84,1.34,290,3.13,,,,,100,804,Clouds,overcast clouds,04d
1731243600,2024-11-10 13:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,10.35,10000,8.28,9.71,9.51,11.33,1028,,,87,2.57,240,,,,,,100,804,Clouds,overcast clouds,04d
1731247200,2024-11-10 14:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,10.28,4100,8.71,9.71,9.94,10.78,1028,,,90,2.06,230,,,,,,100,300,Drizzle,light intensity drizzle,09d
1731250800,2024-11-10 15:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,10.5,8000,8.93,9.96,9.94,10.78,1028,,,90,2.24,265,4.02,,,,,100,804,Clouds,overcast clouds,04d
1731254400,2024-11-10 16:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,10.96,10000,9.39,10.46,10.36,11.33,1028,,,90,3.09,230,,,,,,75,803,Clouds,broken clouds,04d
1731258000,2024-11-10 17:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,10.96,10000,9.22,10.44,10.36,11.33,1029,,,89,2.57,240,,,,,,100,804,Clouds,overcast clouds,04n
1731261600,2024-11-10 18:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,10.93,10000,9.19,10.4,9.51,11.33,1030,,,89,2.06,230,,,,,,75,803,Clouds,broken clouds,04n
1731265200,2024-11-10 19:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,10.71,10000,9.14,10.19,9.51,11.24,1030,,,90,2.06,230,,,,,,40,802,Clouds,scattered clouds,03n
1731268800,2024-11-10 20:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,10.79,10000,9.22,10.27,9,11.24,1030,,,90,2.06,210,,,,,,59,803,Clouds,broken clouds,04n
1731272400,2024-11-10 21:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,10.8,10000,9.39,10.31,9.5,11.24,1030,,,91,3.09,220,,,,,,75,803,Clouds,broken clouds,04n
1731276000,2024-11-10 22:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,11.14,10000,9.73,10.69,10.06,11.47,1030,,,91,2.57,230,,,,,,100,804,Clouds,overcast clouds,04n
1731279600,2024-11-10 23:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,11.62,10000,10.37,11.24,10.62,11.94,1030,,,92,2.57,230,,,,,,100,804,Clouds,overcast clouds,04n
1731283200,2024-11-11 00:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,11.64,10000,10.39,11.26,11.17,11.94,1031,,,92,2.06,240,,,,,,100,500,Rain,light rain,10n
1731286800,2024-11-11 01:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,11.8,10000,10.54,11.44,11.17,12.44,1031,,,92,2.06,240,,,,,,100,804,Clouds,overcast clouds,04n
1731290400,2024-11-11 02:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,11.71,10000,10.45,11.34,11.22,12.18,1031,,,92,2.57,250,,,,,,75,803,Clouds,broken clouds,04n
1731294000,2024-11-11 03:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,11.94,10000,10.35,11.54,11.47,12.94,1031,,,90,2.57,280,,,,,,100,804,Clouds,overcast clouds,04n
1731297600,2024-11-11 04:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,11.04,10000,8.27,10.37,10.06,11.94,1032,,,83,4.12,320,,,,,,40,802,Clouds,scattered clouds,03n
1731301200,2024-11-11 05:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,10.17,10000,7.42,9.41,9.05,10.94,1033,,,83,2.06,320,,,,,,99,804,Clouds,overcast clouds,04n
1731304800,2024-11-11 06:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,9.45,10000,7.23,8.12,8.44,9.96,1033,,,86,2.57,310,,,,,,100,804,Clouds,overcast clouds,04n
1731308400,2024-11-11 07:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,8.98,10000,6.94,8.44,7.89,9.94,1034,,,87,1.54,330,,,,,,93,804,Clouds,overcast clouds,04n
1731312000,2024-11-11 08:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,8.92,10000,6.88,8.37,7.33,9.25,1034,,,87,1.54,310,,,,,,94,804,Clouds,overcast clouds,04d
1731315600,2024-11-11 09:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,9.27,10000,6.88,8.29,7.89,10.22,1035,,,85,2.06,330,,,,,,96,804,Clouds,overcast clouds,04d
1731319200,2024-11-11 10:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,9.95,10000,7.02,8.4,9.01,10.72,1035,,,82,3.09,330,,,,,,96,804,Clouds,overcast clouds,04d
1731322800,2024-11-11 11:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,10.52,10000,7.22,9.72,9.94,11.83,1035,,,80,3.09,340,,,,,,64,803,Clouds,broken clouds,04d
1731326400,2024-11-11 12:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,11.39,10000,7.7,10.62,10.36,12.35,1035,,,78,4.12,320,,,,,,54,803,Clouds,broken clouds,04d
1731330000,2024-11-11 13:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,11.86,10000,7.58,11.06,11.47,12.35,1035,,,75,4.12,340,,,,,,71,803,Clouds,broken clouds,04d
1731333600,2024-11-11 14:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,12.2,10000,6.69,11.28,11.47,12.96,1035,,,69,2.68,301,3.58,,,,,65,803,Clouds,broken clouds,04d
1731337200,2024-11-11 15:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,11.33,10000,6.06,10.35,10.36,11.94,1035,,,70,3.6,330,,,,,,8,800,Clear,sky is clear,01d
1731340800,2024-11-11 16:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,10.47,10000,6.04,9.5,9.56,11.07,1036,,,74,3.09,340,,,,,,4,800,Clear,sky is clear,01d
1731344400,2024-11-11 17:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,9.04,10000,5.41,8.51,7.9,9.96,1036,,,78,1.54,330,,,,,,3,800,Clear,sky is clear,01n
1731348000,2024-11-11 18:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,8.47,10000,5.4,7.36,6.83,9.94,1037,,,81,2.06,320,,,,,,2,800,Clear,sky is clear,01n
1731351600,2024-11-11 19:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,8.16,10000,5.45,7,7.29,8.94,1037,,,83,2.06,310,,,,,,3,800,Clear,sky is clear,01n
1731355200,2024-11-11 20:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,7.64,10000,5.11,6.91,6.73,8.29,1037,,,84,1.54,320,,,,,,1,800,Clear,sky is clear,01n
1731358800,2024-11-11 21:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,7.36,10000,4.67,7.36,6.17,7.94,1037,,,83,1.03,0,,,,,,3,800,Clear,sky is clear,01n
1731362400,2024-11-11 22:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,7.15,10000,4.63,5.39,6.17,7.94,1037,,,84,2.57,320,,,,,,0,800,Clear,sky is clear,01n
1731366000,2024-11-11 23:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,7.18,10000,4.83,5.43,6.27,7.44,1037,,,85,2.57,340,,,,,,0,800,Clear,sky is clear,01n
1731369600,2024-11-12 00:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,7.18,10000,5,5.85,6.27,7.35,1037,,,86,2.06,330,,,,,,6,800,Clear,sky is clear,01n
1731373200,2024-11-12 01:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,6.73,10000,4.72,4.9,5.62,7.03,1037,,,87,2.57,340,,,,,,6,800,Clear,sky is clear,01n
1731376800,2024-11-12 02:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,6.73,10000,4.89,4.81,6.17,7.03,1036,,,88,2.68,46,5.36,,,,,53,803,Clouds,broken clouds,04n
1731380400,2024-11-12 03:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,7.25,10000,5.4,5.78,6.27,7.6,1036,,,88,2.24,39,5.36,,,,,53,803,Clouds,broken clouds,04n
1731384000,2024-11-12 04:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,7.38,10000,5.53,5.31,6.73,7.6,1036,,,88,3.09,330,,,,,,75,803,Clouds,broken clouds,04n
1731387600,2024-11-12 05:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,6.94,10000,5.25,4.78,6.23,7.44,1036,,,89,3.09,340,,,,,,20,801,Clouds,few clouds,02n
1731391200,2024-11-12 06:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,6.93,10000,5.41,4.76,6.23,7.18,1036,,,90,3.09,340,,,,,,75,803,Clouds,broken clouds,04n
1731394800,2024-11-12 07:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,7.35,10000,5.66,5.27,6.23,7.94,1036,,,89,3.09,350,,,,,,100,804,Clouds,overcast clouds,04n
1731398400,2024-11-12 08:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,7.39,10000,5.7,5.68,6.79,8,1036,,,89,2.57,340,,,,,,75,803,Clouds,broken clouds,04d
1731402000,2024-11-12 09:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,8.98,10000,6.6,6.95,7.89,9.57,1036,,,85,3.6,350,,,,,,69,803,Clouds,broken clouds,04d
1731405600,2024-11-12 10:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,10.45,10000,6.41,9.54,9.82,11.27,1036,,,76,3.6,10,,,,,,69,803,Clouds,broken clouds,04d
1731409200,2024-11-12 11:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,11.47,10000,6.4,10.53,10.92,11.85,1035,,,71,6.17,30,,,,,,42,802,Clouds,scattered clouds,03d
1731412800,2024-11-12 12:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,12.17,10000,6.87,11.27,11.47,12.94,1035,,,70,6.69,30,,,,,,20,801,Clouds,few clouds,02d
1731416400,2024-11-12 13:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,12.64,10000,7.11,11.76,12.03,13.4,1035,,,69,5.66,30,,,,,,40,802,Clouds,scattered clouds,03d
1731420000,2024-11-12 14:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,12.6,10000,6.86,11.69,12.03,13,1034,,,68,6.69,30,11.83,,,,,40,802,Clouds,scattered clouds,03d
1731423600,2024-11-12 15:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,12.44,10000,6.92,11.54,11.78,12.96,1034,,,69,5.66,30,,,,,,75,803,Clouds,broken clouds,04d
1731427200,2024-11-12 16:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,11.74,10000,7.85,10.98,10.92,12.38,1034,,,77,4.63,40,,,,,,100,804,Clouds,overcast clouds,04d
1731430800,2024-11-12 17:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,10.61,4900,7.85,9.89,9.8,11.17,1035,,,83,4.63,40,,,,,,75,310,Drizzle,light intensity drizzle rain,09n
1731434400,2024-11-12 18:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,9.87,10000,7.81,8.03,9.51,10.22,1035,,,87,3.6,20,,0.51,,,,75,500,Rain,light rain,10n
1731438000,2024-11-12 19:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,9.87,10000,7.81,7.57,9.5,10.22,1035,,,87,4.63,30,,,,,,100,804,Clouds,overcast clouds,04n
1731441600,2024-11-12 20:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,9.87,10000,7.81,7.79,9.5,10.18,1036,,,87,4.12,30,,0.25,,,,100,500,Rain,light rain,10n
1731445200,2024-11-12 21:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,9.58,10000,7.86,7.68,8.95,10.12,1036,,,89,3.6,30,,,,,,100,804,Clouds,overcast clouds,04n
1731448800,2024-11-12 22:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,9.59,10000,7.87,7.97,8.95,10.22,1036,,,89,3.09,20,,,,,,75,803,Clouds,broken clouds,04n
1731452400,2024-11-12 23:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,9.57,10000,7.85,7.94,8.95,9.96,1035,,,89,3.09,30,,,,,,75,803,Clouds,broken clouds,04n
1731456000,2024-11-13 00:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,9.49,10000,7.27,8.17,8.95,10.18,1035,,,86,2.57,30,,,,,,100,500,Rain,light rain,10n
1731459600,2024-11-13 01:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,9.01,4700,7.3,7.27,8.4,9.66,1035,,,89,3.09,20,,,,,,75,311,Drizzle,rain and drizzle,09n
1731463200,2024-11-13 02:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,8.9,10000,7.19,8.1,8.4,9.66,1035,,,89,1.79,23,2.68,,,,,100,804,Clouds,overcast clouds,04n
1731466800,2024-11-13 03:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,8.79,10000,6.58,7.34,7.84,9.62,1035,,,86,2.57,40,,,,,,100,804,Clouds,overcast clouds,04n
1731470400,2024-11-13 04:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,8.54,10000,6.83,7.94,7.84,9.11,1035,,,89,1.54,340,,,,,,100,500,Rain,light rain,10n
1731474000,2024-11-13 05:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,8.52,10000,6.81,7.66,7.84,8.94,1035,,,89,1.79,43,3.58,,,,,75,803,Clouds,broken clouds,04n
1731477600,2024-11-13 06:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,8.38,10000,6.67,7.5,7.84,8.94,1035,,,89,1.79,30,4.02,,,,,75,803,Clouds,broken clouds,04n
1731481200,2024-11-13 07:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,8.38,10000,6.67,7.99,7.84,8.94,1035,,,89,1.34,47,2.24,,,,,75,803,Clouds,broken clouds,04n
1731484800,2024-11-13 08:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,7.8,10000,6.26,7.33,7.29,8.55,1037,,,90,1.34,50,4.02,,,,,84,803,Clouds,broken clouds,04d
1731488400,2024-11-13 09:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,7.78,10000,6.08,7.78,7.33,8.55,1037,,,89,1.03,0,,,,,,84,803,Clouds,broken clouds,04d
1731492000,2024-11-13 10:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,9,10000,6.96,8.22,8.14,10.16,1037,,,87,1.79,89,3.58,,,,,84,803,Clouds,broken clouds,04d
1731495600,2024-11-13 11:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,10.98,10000,7.67,10.22,9.82,11.89,1036,,,80,1.34,19,2.24,,,,,84,803,Clouds,broken clouds,04d
1731499200,2024-11-13 12:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,11.2,10000,8.24,10.52,10.36,11.8,1036,,,82,1.54,340,,,,,,20,801,Clouds,few clouds,02d
1731502800,2024-11-13 13:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,11.78,10000,7.69,11,10.92,12.96,1036,,,76,2.06,0,,,,,,75,803,Clouds,broken clouds,04d
1731506400,2024-11-13 14:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,11.24,10000,7.74,10.48,10.92,12.34,1035,,,79,2.06,0,,,,,,75,803,Clouds,broken clouds,04d
1731510000,2024-11-13 15:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,11.19,10000,7.31,10.38,10.36,11.8,1035,,,77,2.06,330,,,,,,20,801,Clouds,few clouds,02d
1731513600,2024-11-13 16:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,10.86,10000,7.18,10.04,10.11,11.83,1035,,,78,2.06,330,,,,,,73,803,Clouds,broken clouds,04d
1731517200,2024-11-13 17:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,10.4,10000,6.92,9.56,9.55,10.94,1034,,,79,2.06,280,,,,,,93,804,Clouds,overcast clouds,04n
1731520800,2024-11-13 18:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,9.35,10000,6.61,8.87,7.89,10.13,1034,,,83,1.54,290,,,,,,93,804,Clouds,overcast clouds,04n
1731524400,2024-11-13 19:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,8.59,10000,6.21,7.1,7.34,9.94,1034,,,85,2.57,280,,,,,,93,804,Clouds,overcast clouds,04n
1731528000,2024-11-13 20:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,8.45,10000,6.41,7.33,6.83,9.02,1034,,,87,2.06,280,,,,,,100,804,Clouds,overcast clouds,04n
1731531600,2024-11-13 21:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,8.04,10000,6.18,6.86,5.68,8.94,1034,,,88,2.06,280,,,,,,100,804,Clouds,overcast clouds,04n
1731535200,2024-11-13 22:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,7.25,10000,5.56,5.51,5.68,7.94,1034,,,89,2.57,260,,,,,,100,804,Clouds,overcast clouds,04n
1731538800,2024-11-13 23:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,7.42,,5.89,7.42,6.23,7.91,1033,,,90,0.45,296,0.89,,,,,100,804,Clouds,overcast clouds,04n
1731542400,2024-11-14 00:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,7.66,10000,6.29,5.34,6.79,8.4,1033,,,91,3.6,290,,,,,,20,801,Clouds,few clouds,02n
1731546000,2024-11-14 01:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,8.09,6000,6.71,6.51,7.34,8.46,1033,,,91,2.57,250,,,,,,100,804,Clouds,overcast clouds,04n
1731549600,2024-11-14 02:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,8.5,6000,7.12,7.39,7.34,9.02,1031,,,91,2.06,220,,,,,,75,803,Clouds,broken clouds,04n
1731553200,2024-11-14 03:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,8.51,5000,7.13,7.4,7.33,9.02,1031,,,91,2.06,230,,,,,,75,310,Drizzle,light intensity drizzle rain,09n
1731556800,2024-11-14 04:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,8.74,5000,7.35,8.74,7.89,9.05,1031,,,91,1.03,200,,,,,,75,721,Haze,haze,50n
1731560400,2024-11-14 05:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,9.09,5000,7.7,8.57,7.89,9.57,1031,,,91,1.54,250,,,,,,100,721,Haze,haze,50n
1731564000,2024-11-14 06:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,9.32,7000,7.93,9.05,8.44,10.06,1031,,,91,1.34,40,2.68,,,,,100,804,Clouds,overcast clouds,04n
1731567600,2024-11-14 07:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,9.51,3000,8.12,8.57,8.44,9.82,1031,,,91,2.06,340,,,,,,100,721,Haze,haze,50n
1731571200,2024-11-14 08:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,9.6,4200,8.2,9.6,9,10.06,1032,,,91,0.89,71,3.13,,,,,100,701,Mist,mist,50d
1731574800,2024-11-14 09:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,9.78,9000,8.54,8.75,9.57,10.62,1032,,,92,2.24,76,4.47,,,,,100,804,Clouds,overcast clouds,04d
1731578400,2024-11-14 10:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,10.64,10000,8.05,9.95,9.8,11.29,1032,,,84,3.13,82,5.36,,,,,75,803,Clouds,broken clouds,04d
1731582000,2024-11-14 11:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,11.83,10000,8.5,11.16,10.36,12.96,1032,,,80,3.09,30,,,,,,75,803,Clouds,broken clouds,04d
1731585600,2024-11-14 12:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,11.68,10000,7.79,10.91,11.47,12.38,1032,,,77,4.12,30,,,,,,75,803,Clouds,broken clouds,04d
1731589200,2024-11-14 13:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,11.46,10000,7.38,10.65,11.24,12.89,1032,,,76,3.09,30,,,,,,100,804,Clouds,overcast clouds,04d
1731592800,2024-11-14 14:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,11.29,10000,6.83,10.41,10.92,12.28,1031,,,74,4.12,30,,,,,,100,804,Clouds,overcast clouds,04d
1731596400,2024-11-14 15:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,11.06,10000,6.8,10.18,10.78,11.73,1031,,,75,3.09,50,,,,,,100,804,Clouds,overcast clouds,04d
1731600000,2024-11-14 16:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,10.75,10000,6.5,9.84,10.36,11.27,1031,,,75,2.06,50,,,,,,100,804,Clouds,overcast clouds,04d
1731603600,2024-11-14 17:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,10.53,10000,6.67,9.65,10.06,10.94,1032,,,77,2.06,30,,,,,,100,804,Clouds,overcast clouds,04n
1731607200,2024-11-14 18:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,10.51,10000,6.65,9.63,9.55,10.94,1032,,,77,2.06,40,,,,,,100,804,Clouds,overcast clouds,04n
1731610800,2024-11-14 19:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,10.06,10000,6.22,9.13,9.51,10.94,1032,,,77,2.06,30,,,,,,100,804,Clouds,overcast clouds,04n
1731614400,2024-11-14 20:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,9.95,10000,6.11,9.09,9.51,10.22,1032,,,77,2.06,30,,,,,,100,804,Clouds,overcast clouds,04n
1731618000,2024-11-14 21:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,9.64,10000,5.81,8.35,9,9.96,1032,,,77,2.57,30,,,,,,100,804,Clouds,overcast clouds,04n
1731621600,2024-11-14 22:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,9.64,10000,6,8.72,9,9.96,1032,,,78,2.06,30,,,,,,100,804,Clouds,overcast clouds,04n
1731625200,2024-11-14 23:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,9.44,10000,5.8,8.49,9,9.94,1031,,,78,2.06,20,,,,,,100,804,Clouds,overcast clouds,04n
1731628800,2024-11-15 00:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,9.31,10000,5.86,8.82,8.44,9.94,1031,,,79,1.54,30,,,,,,100,804,Clouds,overcast clouds,04n
1731632400,2024-11-15 01:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,8.91,10000,5.65,8.91,8.44,9.4,1031,,,80,1.03,0,,,,,,100,804,Clouds,overcast clouds,04n
1731636000,2024-11-15 02:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,8.88,10000,5.62,8.88,7.89,9.4,1030,,,80,1.03,0,,,,,,100,804,Clouds,overcast clouds,04n
1731639600,2024-11-15 03:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,8.84,10000,5.58,8.84,7.89,9.11,1030,,,80,0.51,0,,,,,,100,804,Clouds,overcast clouds,04n
1731643200,2024-11-15 04:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,8.49,10000,5.24,8.49,7.89,9.11,1030,,,80,0.89,60,1.34,,,,,100,804,Clouds,overcast clouds,04n
1731646800,2024-11-15 05:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,8.39,10000,5.15,8.39,7.89,8.94,1029,,,80,0.51,0,,,,,,100,804,Clouds,overcast clouds,04n
1731650400,2024-11-15 06:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,8.38,10000,4.96,8.38,7.89,8.94,1029,,,79,0,0,,,,,,100,804,Clouds,overcast clouds,04n
1731654000,2024-11-15 07:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,8.38,10000,5.14,7.76,7.89,8.94,1029,,,80,1.54,180,,,,,,100,804,Clouds,overcast clouds,04n
1731657600,2024-11-15 08:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,8.38,10000,5.14,7.25,7.89,8.94,1029,,,80,2.06,190,,,,,,100,804,Clouds,overcast clouds,04d
1731661200,2024-11-15 09:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,8.53,10000,4.92,7.03,7.89,9.05,1029,,,78,2.57,210,,,,,,100,804,Clouds,overcast clouds,04d
1731664800,2024-11-15 10:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,8.84,10000,5.03,7.64,8.44,9.02,1029,,,77,2.24,241,3.13,,,,,100,804,Clouds,overcast clouds,04d
1731668400,2024-11-15 11:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,9.06,10000,5.06,8.05,8.69,9.4,1028,,,76,2.06,220,,,,,,100,804,Clouds,overcast clouds,04d
1731672000,2024-11-15 12:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,9.59,10000,5.38,7.69,8.94,10.06,1028,,,75,3.6,250,,,,,,75,803,Clouds,broken clouds,04d
1731675600,2024-11-15 13:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,9.67,10000,5.27,8.06,8.69,11.18,1028,,,74,3.09,210,,,,,,56,803,Clouds,broken clouds,04d
1731679200,2024-11-15 14:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,9.72,10000,5.32,8.68,9.25,10.22,1026,,,74,2.24,252,4.02,,,,,64,803,Clouds,broken clouds,04d
1731682800,2024-11-15 15:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,9.36,10000,5.35,7.69,8.44,9.94,1026,,,76,3.09,220,,,,,,64,803,Clouds,broken clouds,04d
1731686400,2024-11-15 16:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,8.45,10000,4.84,6.59,7.58,9.11,1026,,,78,3.09,240,,,,,,40,802,Clouds,scattered clouds,03d
1731690000,2024-11-15 17:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,7.48,10000,4.44,5.79,6.73,8.39,1025,,,81,2.57,240,,,,,,20,801,Clouds,few clouds,02n
1731693600,2024-11-15 18:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,6.65,10000,4.14,6.65,5.38,7.94,1025,,,84,0.51,0,,,,,,75,803,Clouds,broken clouds,04n
1731697200,2024-11-15 19:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,6.71,,4.37,5.28,5.68,7.35,1025,,,85,2.09,246,4.13,,,,,68,803,Clouds,broken clouds,04n
1731700800,2024-11-15 20:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,6.6,,4.43,4.71,5.36,7.35,1025,,,86,2.61,246,6.31,,,,,91,804,Clouds,overcast clouds,04n
